timestamp,symbol,bid,ask
2026-05-11T12:45:00+00:00,EURUSD,1.1774500000,1.1774600000
2026-05-11T13:00:00+00:00,EURUSD,1.1783400000,1.1783400000
2026-05-11T13:15:00+00:00,EURUSD,1.1783400000,1.1783400000
2026-05-11T13:30:00+00:00,EURUSD,1.1786200000,1.1786300000
2026-05-11T13:45:00+00:00,EURUSD,1.1785400000,1.1785500000
2026-05-11T14:00:00+00:00,EURUSD,1.1785400000,1.1785500000
2026-05-11T14:15:00+00:00,EURUSD,1.1785600000,1.1785700000
2026-05-11T14:30:00+00:00,EURUSD,1.1786900000,1.1786900000
2026-05-11T14:45:00+00:00,EURUSD,1.1779500000,1.1779500000
2026-05-11T15:00:00+00:00,EURUSD,1.1781200000,1.1781300000
2026-05-11T15:15:00+00:00,EURUSD,1.1781400000,1.1781400000
2026-05-11T15:30:00+00:00,EURUSD,1.1779600000,1.1779600000
2026-05-11T15:45:00+00:00,EURUSD,1.1779900000,1.1779900000
2026-05-11T16:00:00+00:00,EURUSD,1.1779300000,1.1779300000
2026-05-11T16:15:00+00:00,EURUSD,1.1776000000,1.1776000000
2026-05-11T16:30:00+00:00,EURUSD,1.1775500000,1.1775500000
2026-05-11T16:45:00+00:00,EURUSD,1.1773200000,1.1773400000
2026-05-11T17:00:00+00:00,EURUSD,1.1774900000,1.1774900000
2026-05-11T17:15:00+00:00,EURUSD,1.1776000000,1.1776100000
2026-05-11T17:30:00+00:00,EURUSD,1.1776900000,1.1777000000
2026-05-11T17:45:00+00:00,EURUSD,1.1777900000,1.1778100000
2026-05-11T18:00:00+00:00,EURUSD,1.1779000000,1.1779000000
2026-05-11T18:15:00+00:00,EURUSD,1.1779300000,1.1779400000
2026-05-11T18:30:00+00:00,EURUSD,1.1775800000,1.1776100000
2026-05-11T18:45:00+00:00,EURUSD,1.1775000000,1.1775000000
2026-05-11T19:00:00+00:00,EURUSD,1.1775100000,1.1775100000
2026-05-11T19:15:00+00:00,EURUSD,1.1775600000,1.1775700000
2026-05-11T19:30:00+00:00,EURUSD,1.1776500000,1.1776500000
2026-05-11T19:45:00+00:00,EURUSD,1.1777400000,1.1777500000
2026-05-11T20:00:00+00:00,EURUSD,1.1778500000,1.1778600000
2026-05-11T20:15:00+00:00,EURUSD,1.1780600000,1.1780600000
2026-05-11T20:30:00+00:00,EURUSD,1.1781200000,1.1781500000
2026-05-11T20:45:00+00:00,EURUSD,1.1783100000,1.1783800000
2026-05-11T21:00:00+00:00,EURUSD,1.1781900000,1.1785000000
2026-05-11T21:15:00+00:00,EURUSD,1.1782700000,1.1784700000
2026-05-11T21:30:00+00:00,EURUSD,1.1781400000,1.1783700000
2026-05-11T21:45:00+00:00,EURUSD,1.1783900000,1.1785600000
2026-05-11T22:00:00+00:00,EURUSD,1.1787100000,1.1787100000
2026-05-11T22:15:00+00:00,EURUSD,1.1787000000,1.1787100000
2026-05-11T22:30:00+00:00,EURUSD,1.1786600000,1.1786600000
2026-05-11T22:45:00+00:00,EURUSD,1.1785200000,1.1785300000
2026-05-11T23:00:00+00:00,EURUSD,1.1784400000,1.1784500000
2026-05-11T23:15:00+00:00,EURUSD,1.1780700000,1.1781000000
2026-05-11T23:30:00+00:00,EURUSD,1.1778800000,1.1778900000
2026-05-11T23:45:00+00:00,EURUSD,1.1778600000,1.1778600000
2026-05-12T00:00:00+00:00,EURUSD,1.1775900000,1.1776000000
2026-05-12T00:15:00+00:00,EURUSD,1.1775000000,1.1775100000
2026-05-12T00:30:00+00:00,EURUSD,1.1771900000,1.1772000000
2026-05-12T00:45:00+00:00,EURUSD,1.1766900000,1.1767200000
2026-05-12T01:00:00+00:00,EURUSD,1.1764800000,1.1764900000
2026-05-12T01:15:00+00:00,EURUSD,1.1762000000,1.1762000000
2026-05-12T01:30:00+00:00,EURUSD,1.1761000000,1.1761300000
2026-05-12T01:45:00+00:00,EURUSD,1.1761500000,1.1761500000
2026-05-12T02:00:00+00:00,EURUSD,1.1761800000,1.1761800000
2026-05-12T02:15:00+00:00,EURUSD,1.1761100000,1.1761100000
2026-05-12T02:30:00+00:00,EURUSD,1.1760400000,1.1760500000
2026-05-12T02:45:00+00:00,EURUSD,1.1762500000,1.1762600000
2026-05-12T03:00:00+00:00,EURUSD,1.1758900000,1.1759000000
2026-05-12T03:15:00+00:00,EURUSD,1.1757000000,1.1757000000
2026-05-12T03:30:00+00:00,EURUSD,1.1757900000,1.1758000000
2026-05-12T03:45:00+00:00,EURUSD,1.1756300000,1.1756600000
2026-05-12T04:00:00+00:00,EURUSD,1.1755600000,1.1755600000
2026-05-12T04:15:00+00:00,EURUSD,1.1756000000,1.1756100000
2026-05-12T04:30:00+00:00,EURUSD,1.1759500000,1.1759500000
2026-05-12T04:45:00+00:00,EURUSD,1.1757100000,1.1757200000
2026-05-12T05:00:00+00:00,EURUSD,1.1753800000,1.1754000000
2026-05-12T05:15:00+00:00,EURUSD,1.1755000000,1.1755000000
2026-05-12T05:30:00+00:00,EURUSD,1.1755900000,1.1756000000
2026-05-12T05:45:00+00:00,EURUSD,1.1762400000,1.1762500000
2026-05-12T06:00:00+00:00,EURUSD,1.1757500000,1.1757600000
2026-05-12T06:15:00+00:00,EURUSD,1.1755000000,1.1755100000
2026-05-12T06:30:00+00:00,EURUSD,1.1755000000,1.1755000000
2026-05-12T06:45:00+00:00,EURUSD,1.1750300000,1.1750400000
2026-05-12T07:00:00+00:00,EURUSD,1.1747000000,1.1747100000
2026-05-12T07:15:00+00:00,EURUSD,1.1749700000,1.1749800000
2026-05-12T07:30:00+00:00,EURUSD,1.1746400000,1.1746500000
2026-05-12T07:45:00+00:00,EURUSD,1.1747800000,1.1747900000
2026-05-12T08:00:00+00:00,EURUSD,1.1743900000,1.1744000000
2026-05-12T08:15:00+00:00,EURUSD,1.1747000000,1.1747100000
2026-05-12T08:30:00+00:00,EURUSD,1.1742100000,1.1742200000
2026-05-12T08:45:00+00:00,EURUSD,1.1744800000,1.1744900000
2026-05-12T09:00:00+00:00,EURUSD,1.1746200000,1.1746300000
2026-05-12T09:15:00+00:00,EURUSD,1.1746000000,1.1746000000
2026-05-12T09:30:00+00:00,EURUSD,1.1745500000,1.1745500000
2026-05-12T09:45:00+00:00,EURUSD,1.1747600000,1.1747600000
2026-05-12T10:00:00+00:00,EURUSD,1.1748600000,1.1748600000
2026-05-12T10:15:00+00:00,EURUSD,1.1748100000,1.1748200000
2026-05-12T10:30:00+00:00,EURUSD,1.1745900000,1.1745900000
2026-05-12T10:45:00+00:00,EURUSD,1.1740700000,1.1740800000
2026-05-12T11:00:00+00:00,EURUSD,1.1741700000,1.1741700000
2026-05-12T11:15:00+00:00,EURUSD,1.1741600000,1.1741600000
2026-05-12T11:30:00+00:00,EURUSD,1.1746400000,1.1746400000
2026-05-12T11:45:00+00:00,EURUSD,1.1743800000,1.1743800000
2026-05-12T12:00:00+00:00,EURUSD,1.1741800000,1.1741900000
2026-05-12T12:15:00+00:00,EURUSD,1.1739800000,1.1741300000
2026-05-12T12:30:00+00:00,EURUSD,1.1747200000,1.1747300000
2026-05-12T12:45:00+00:00,EURUSD,1.1747700000,1.1747800000
2026-05-12T13:00:00+00:00,EURUSD,1.1740600000,1.1740600000
2026-05-12T13:15:00+00:00,EURUSD,1.1739600000,1.1739700000
2026-05-12T13:30:00+00:00,EURUSD,1.1737100000,1.1737200000
2026-05-12T13:45:00+00:00,EURUSD,1.1730000000,1.1730000000
2026-05-12T14:00:00+00:00,EURUSD,1.1735100000,1.1735200000
2026-05-12T14:15:00+00:00,EURUSD,1.1733200000,1.1733300000
2026-05-12T14:30:00+00:00,EURUSD,1.1732900000,1.1732900000
2026-05-12T14:45:00+00:00,EURUSD,1.1736000000,1.1736100000
2026-05-12T15:00:00+00:00,EURUSD,1.1728000000,1.1728000000
2026-05-12T15:15:00+00:00,EURUSD,1.1724100000,1.1724200000
2026-05-12T15:30:00+00:00,EURUSD,1.1731600000,1.1731600000
2026-05-12T15:45:00+00:00,EURUSD,1.1732600000,1.1732600000
2026-05-12T16:00:00+00:00,EURUSD,1.1737100000,1.1737100000
2026-05-12T16:15:00+00:00,EURUSD,1.1736100000,1.1736100000
2026-05-12T16:30:00+00:00,EURUSD,1.1732000000,1.1732000000
2026-05-12T16:45:00+00:00,EURUSD,1.1728300000,1.1728500000
2026-05-12T17:00:00+00:00,EURUSD,1.1730700000,1.1730900000
2026-05-12T17:15:00+00:00,EURUSD,1.1730500000,1.1730600000
2026-05-12T17:30:00+00:00,EURUSD,1.1731800000,1.1731900000
2026-05-12T17:45:00+00:00,EURUSD,1.1733200000,1.1733400000
2026-05-12T18:00:00+00:00,EURUSD,1.1732100000,1.1732100000
2026-05-12T18:15:00+00:00,EURUSD,1.1735900000,1.1736000000
2026-05-12T18:30:00+00:00,EURUSD,1.1738700000,1.1738700000
2026-05-12T18:45:00+00:00,EURUSD,1.1740500000,1.1740600000
2026-05-12T19:00:00+00:00,EURUSD,1.1743900000,1.1743900000
2026-05-12T19:15:00+00:00,EURUSD,1.1742300000,1.1742400000
2026-05-12T19:30:00+00:00,EURUSD,1.1743000000,1.1743100000
2026-05-12T19:45:00+00:00,EURUSD,1.1740200000,1.1740200000
2026-05-12T20:00:00+00:00,EURUSD,1.1738900000,1.1739200000
2026-05-12T20:15:00+00:00,EURUSD,1.1738800000,1.1739000000
2026-05-12T20:30:00+00:00,EURUSD,1.1738100000,1.1738300000
2026-05-12T20:45:00+00:00,EURUSD,1.1737100000,1.1739600000
2026-05-12T21:00:00+00:00,EURUSD,1.1735100000,1.1737800000
2026-05-12T21:15:00+00:00,EURUSD,1.1735900000,1.1737700000
2026-05-12T21:30:00+00:00,EURUSD,1.1737000000,1.1739000000
2026-05-12T21:45:00+00:00,EURUSD,1.1737200000,1.1740500000
2026-05-12T22:00:00+00:00,EURUSD,1.1737700000,1.1737800000
2026-05-12T22:15:00+00:00,EURUSD,1.1739000000,1.1739100000
2026-05-12T22:30:00+00:00,EURUSD,1.1739100000,1.1739100000
2026-05-12T22:45:00+00:00,EURUSD,1.1739400000,1.1739500000
2026-05-12T23:00:00+00:00,EURUSD,1.1738800000,1.1738900000
2026-05-12T23:15:00+00:00,EURUSD,1.1738500000,1.1738800000
2026-05-12T23:30:00+00:00,EURUSD,1.1737000000,1.1737100000
2026-05-12T23:45:00+00:00,EURUSD,1.1735100000,1.1735200000
2026-05-11T00:00:00+00:00,USDJPY,156.8960000000,156.9030000000
2026-05-11T00:15:00+00:00,USDJPY,156.8880000000,156.8890000000
2026-05-11T00:30:00+00:00,USDJPY,156.9630000000,156.9640000000
2026-05-11T00:45:00+00:00,USDJPY,156.9360000000,156.9420000000
2026-05-11T01:00:00+00:00,USDJPY,156.9840000000,156.9850000000
2026-05-11T01:15:00+00:00,USDJPY,156.9360000000,156.9360000000
2026-05-11T01:30:00+00:00,USDJPY,157.0200000000,157.0200000000
2026-05-11T01:45:00+00:00,USDJPY,157.0950000000,157.0950000000
2026-05-11T02:00:00+00:00,USDJPY,157.0740000000,157.0750000000
2026-05-11T02:15:00+00:00,USDJPY,157.0720000000,157.0720000000
2026-05-11T02:30:00+00:00,USDJPY,157.1410000000,157.1450000000
2026-05-11T02:45:00+00:00,USDJPY,157.1440000000,157.1450000000
2026-05-11T03:00:00+00:00,USDJPY,157.1340000000,157.1350000000
2026-05-11T03:15:00+00:00,USDJPY,157.1440000000,157.1450000000
2026-05-11T03:30:00+00:00,USDJPY,157.0950000000,157.0950000000
2026-05-11T03:45:00+00:00,USDJPY,157.1570000000,157.1580000000
2026-05-11T04:00:00+00:00,USDJPY,157.1330000000,157.1330000000
2026-05-11T04:15:00+00:00,USDJPY,157.1490000000,157.1540000000
2026-05-11T04:30:00+00:00,USDJPY,157.1400000000,157.1400000000
2026-05-11T04:45:00+00:00,USDJPY,157.1220000000,157.1290000000
2026-05-11T05:00:00+00:00,USDJPY,157.0760000000,157.0790000000
2026-05-11T05:15:00+00:00,USDJPY,157.0960000000,157.0970000000
2026-05-11T05:30:00+00:00,USDJPY,157.1210000000,157.1240000000
2026-05-11T05:45:00+00:00,USDJPY,157.1370000000,157.1380000000
2026-05-11T06:00:00+00:00,USDJPY,157.0820000000,157.0870000000
2026-05-11T06:15:00+00:00,USDJPY,157.0450000000,157.0500000000
2026-05-11T06:30:00+00:00,USDJPY,157.0070000000,157.0080000000
2026-05-11T06:45:00+00:00,USDJPY,156.9980000000,157.0010000000
2026-05-11T07:00:00+00:00,USDJPY,157.0840000000,157.0850000000
2026-05-11T07:15:00+00:00,USDJPY,157.0560000000,157.0570000000
2026-05-11T07:30:00+00:00,USDJPY,157.0810000000,157.0810000000
2026-05-11T07:45:00+00:00,USDJPY,157.1230000000,157.1250000000
2026-05-11T08:00:00+00:00,USDJPY,157.0870000000,157.0890000000
2026-05-11T08:15:00+00:00,USDJPY,157.0420000000,157.0440000000
2026-05-11T08:30:00+00:00,USDJPY,157.0110000000,157.0110000000
2026-05-11T08:45:00+00:00,USDJPY,157.0890000000,157.0900000000
2026-05-11T09:00:00+00:00,USDJPY,157.0980000000,157.0980000000
2026-05-11T09:15:00+00:00,USDJPY,157.1040000000,157.1080000000
2026-05-11T09:30:00+00:00,USDJPY,157.0860000000,157.0910000000
2026-05-11T09:45:00+00:00,USDJPY,157.1430000000,157.1430000000
2026-05-11T10:00:00+00:00,USDJPY,157.1250000000,157.1250000000
2026-05-11T10:15:00+00:00,USDJPY,157.1120000000,157.1130000000
2026-05-11T10:30:00+00:00,USDJPY,157.1060000000,157.1060000000
2026-05-11T10:45:00+00:00,USDJPY,157.1430000000,157.1440000000
2026-05-11T11:00:00+00:00,USDJPY,157.1110000000,157.1120000000
2026-05-11T11:15:00+00:00,USDJPY,157.0930000000,157.0940000000
2026-05-11T11:30:00+00:00,USDJPY,157.1080000000,157.1120000000
2026-05-11T11:45:00+00:00,USDJPY,157.1210000000,157.1220000000
2026-05-11T12:00:00+00:00,USDJPY,157.1300000000,157.1300000000
2026-05-11T12:15:00+00:00,USDJPY,157.0910000000,157.0930000000
2026-05-11T12:30:00+00:00,USDJPY,157.0900000000,157.0910000000
2026-05-11T12:45:00+00:00,USDJPY,157.1160000000,157.1170000000
2026-05-11T13:00:00+00:00,USDJPY,157.0760000000,157.0760000000
2026-05-11T13:15:00+00:00,USDJPY,157.0490000000,157.0500000000
2026-05-11T13:30:00+00:00,USDJPY,157.0230000000,157.0240000000
2026-05-11T13:45:00+00:00,USDJPY,157.0340000000,157.0350000000
2026-05-11T14:00:00+00:00,USDJPY,157.0380000000,157.0380000000
2026-05-11T14:15:00+00:00,USDJPY,157.0350000000,157.0400000000
2026-05-11T14:30:00+00:00,USDJPY,157.0370000000,157.0370000000
2026-05-11T14:45:00+00:00,USDJPY,156.9990000000,157.0020000000
2026-05-11T15:00:00+00:00,USDJPY,157.0490000000,157.0500000000
2026-05-11T15:15:00+00:00,USDJPY,157.0230000000,157.0230000000
2026-05-11T15:30:00+00:00,USDJPY,157.0410000000,157.0430000000
2026-05-11T15:45:00+00:00,USDJPY,157.0470000000,157.0480000000
2026-05-11T16:00:00+00:00,USDJPY,157.0640000000,157.0650000000
2026-05-11T16:15:00+00:00,USDJPY,157.1110000000,157.1120000000
2026-05-11T16:30:00+00:00,USDJPY,157.1360000000,157.1360000000
2026-05-11T16:45:00+00:00,USDJPY,157.1590000000,157.1600000000
2026-05-11T17:00:00+00:00,USDJPY,157.1640000000,157.1650000000
2026-05-11T17:15:00+00:00,USDJPY,157.1350000000,157.1350000000
2026-05-11T17:30:00+00:00,USDJPY,157.1320000000,157.1330000000
2026-05-11T17:45:00+00:00,USDJPY,157.1120000000,157.1130000000
2026-05-11T18:00:00+00:00,USDJPY,157.1210000000,157.1220000000
2026-05-11T18:15:00+00:00,USDJPY,157.1340000000,157.1350000000
2026-05-11T18:30:00+00:00,USDJPY,157.1970000000,157.1980000000
2026-05-11T18:45:00+00:00,USDJPY,157.2060000000,157.2070000000
2026-05-11T19:00:00+00:00,USDJPY,157.2370000000,157.2380000000
2026-05-11T19:15:00+00:00,USDJPY,157.2450000000,157.2460000000
2026-05-11T19:30:00+00:00,USDJPY,157.2630000000,157.2630000000
2026-05-11T19:45:00+00:00,USDJPY,157.2420000000,157.2430000000
2026-05-11T20:00:00+00:00,USDJPY,157.2350000000,157.2360000000
2026-05-11T20:15:00+00:00,USDJPY,157.2230000000,157.2240000000
2026-05-11T20:30:00+00:00,USDJPY,157.2110000000,157.2170000000
2026-05-11T20:45:00+00:00,USDJPY,157.1600000000,157.1890000000
2026-05-11T21:00:00+00:00,USDJPY,157.1400000000,157.1950000000
2026-05-11T21:15:00+00:00,USDJPY,157.1570000000,157.2440000000
2026-05-11T21:30:00+00:00,USDJPY,157.1420000000,157.2340000000
2026-05-11T21:45:00+00:00,USDJPY,157.1140000000,157.2130000000
2026-05-11T22:00:00+00:00,USDJPY,157.1800000000,157.1810000000
2026-05-11T22:15:00+00:00,USDJPY,157.1950000000,157.1960000000
2026-05-11T22:30:00+00:00,USDJPY,157.1950000000,157.1960000000
2026-05-11T22:45:00+00:00,USDJPY,157.1920000000,157.1930000000
2026-05-11T23:00:00+00:00,USDJPY,157.2000000000,157.2030000000
2026-05-11T23:15:00+00:00,USDJPY,157.2290000000,157.2340000000
2026-05-11T23:30:00+00:00,USDJPY,157.2410000000,157.2410000000
2026-05-11T23:45:00+00:00,USDJPY,157.2400000000,157.2430000000
2026-05-12T00:00:00+00:00,USDJPY,157.2790000000,157.2790000000
2026-05-12T00:15:00+00:00,USDJPY,157.2790000000,157.2800000000
2026-05-12T00:30:00+00:00,USDJPY,157.3290000000,157.3290000000
2026-05-12T00:45:00+00:00,USDJPY,157.4180000000,157.4250000000
2026-05-12T01:00:00+00:00,USDJPY,157.4920000000,157.4930000000
2026-05-12T01:15:00+00:00,USDJPY,157.5490000000,157.5490000000
2026-05-12T01:30:00+00:00,USDJPY,157.5670000000,157.5680000000
2026-05-12T01:45:00+00:00,USDJPY,157.5380000000,157.5380000000
2026-05-12T02:00:00+00:00,USDJPY,157.5540000000,157.5540000000
2026-05-12T02:15:00+00:00,USDJPY,157.5780000000,157.5780000000
2026-05-12T02:30:00+00:00,USDJPY,157.6270000000,157.6270000000
2026-05-12T02:45:00+00:00,USDJPY,157.5900000000,157.5910000000
2026-05-12T03:00:00+00:00,USDJPY,157.5840000000,157.5850000000
2026-05-12T03:15:00+00:00,USDJPY,157.5730000000,157.5730000000
2026-05-12T03:30:00+00:00,USDJPY,157.5920000000,157.5980000000
2026-05-12T03:45:00+00:00,USDJPY,157.6120000000,157.6160000000
2026-05-12T04:00:00+00:00,USDJPY,157.6270000000,157.6270000000
2026-05-12T04:15:00+00:00,USDJPY,157.6370000000,157.6370000000
2026-05-12T04:30:00+00:00,USDJPY,157.5540000000,157.5590000000
2026-05-12T04:45:00+00:00,USDJPY,157.5860000000,157.5870000000
2026-05-12T05:00:00+00:00,USDJPY,157.6410000000,157.6450000000
2026-05-12T05:15:00+00:00,USDJPY,157.6650000000,157.6710000000
2026-05-12T05:30:00+00:00,USDJPY,157.7360000000,157.7380000000
2026-05-12T05:45:00+00:00,USDJPY,157.3120000000,157.3160000000
2026-05-12T06:00:00+00:00,USDJPY,157.2950000000,157.2960000000
2026-05-12T06:15:00+00:00,USDJPY,157.4630000000,157.4640000000
2026-05-12T06:30:00+00:00,USDJPY,157.4150000000,157.4160000000
2026-05-12T06:45:00+00:00,USDJPY,157.5140000000,157.5150000000
2026-05-12T07:00:00+00:00,USDJPY,157.5150000000,157.5160000000
2026-05-12T07:15:00+00:00,USDJPY,157.4660000000,157.4680000000
2026-05-12T07:30:00+00:00,USDJPY,157.5170000000,157.5170000000
2026-05-12T07:45:00+00:00,USDJPY,157.5060000000,157.5080000000
2026-05-12T08:00:00+00:00,USDJPY,157.5990000000,157.5990000000
2026-05-12T08:15:00+00:00,USDJPY,157.6250000000,157.6250000000
2026-05-12T08:30:00+00:00,USDJPY,157.6520000000,157.6530000000
2026-05-12T08:45:00+00:00,USDJPY,157.6180000000,157.6190000000
2026-05-12T09:00:00+00:00,USDJPY,157.6380000000,157.6390000000
2026-05-12T09:15:00+00:00,USDJPY,157.6000000000,157.6010000000
2026-05-12T09:30:00+00:00,USDJPY,157.5990000000,157.6000000000
2026-05-12T09:45:00+00:00,USDJPY,157.5630000000,157.5630000000
2026-05-12T10:00:00+00:00,USDJPY,157.5770000000,157.5770000000
2026-05-12T10:15:00+00:00,USDJPY,157.5540000000,157.5550000000
2026-05-12T10:30:00+00:00,USDJPY,157.5180000000,157.5180000000
2026-05-12T10:45:00+00:00,USDJPY,157.5610000000,157.5630000000
2026-05-12T11:00:00+00:00,USDJPY,157.5520000000,157.5530000000
2026-05-12T11:15:00+00:00,USDJPY,157.5630000000,157.5660000000
2026-05-12T11:30:00+00:00,USDJPY,157.5280000000,157.5280000000
2026-05-12T11:45:00+00:00,USDJPY,157.5730000000,157.5740000000
2026-05-12T12:00:00+00:00,USDJPY,157.5900000000,157.5910000000
2026-05-12T12:15:00+00:00,USDJPY,157.5660000000,157.6000000000
2026-05-12T12:30:00+00:00,USDJPY,157.5520000000,157.5530000000
2026-05-12T12:45:00+00:00,USDJPY,157.5540000000,157.5540000000
2026-05-12T13:00:00+00:00,USDJPY,157.5790000000,157.5790000000
2026-05-12T13:15:00+00:00,USDJPY,157.5810000000,157.5820000000
2026-05-12T13:30:00+00:00,USDJPY,157.6120000000,157.6130000000
2026-05-12T13:45:00+00:00,USDJPY,157.6520000000,157.6520000000
2026-05-12T14:00:00+00:00,USDJPY,157.5780000000,157.5790000000
2026-05-12T14:15:00+00:00,USDJPY,157.6040000000,157.6050000000
2026-05-12T14:30:00+00:00,USDJPY,157.6120000000,157.6130000000
2026-05-12T14:45:00+00:00,USDJPY,157.6240000000,157.6250000000
2026-05-12T15:00:00+00:00,USDJPY,157.6760000000,157.6770000000
2026-05-12T15:15:00+00:00,USDJPY,157.7480000000,157.7490000000
2026-05-12T15:30:00+00:00,USDJPY,157.6910000000,157.6920000000
2026-05-12T15:45:00+00:00,USDJPY,157.7110000000,157.7110000000
2026-05-12T16:00:00+00:00,USDJPY,157.7130000000,157.7140000000
2026-05-12T16:15:00+00:00,USDJPY,157.6990000000,157.7050000000
2026-05-12T16:30:00+00:00,USDJPY,157.7160000000,157.7190000000
2026-05-12T16:45:00+00:00,USDJPY,157.7520000000,157.7520000000
2026-05-12T17:00:00+00:00,USDJPY,157.7260000000,157.7260000000
2026-05-12T17:15:00+00:00,USDJPY,157.7020000000,157.7030000000
2026-05-12T17:30:00+00:00,USDJPY,157.6940000000,157.6950000000
2026-05-12T17:45:00+00:00,USDJPY,157.6930000000,157.6960000000
2026-05-12T18:00:00+00:00,USDJPY,157.6940000000,157.6940000000
2026-05-12T18:15:00+00:00,USDJPY,157.6100000000,157.6100000000
2026-05-12T18:30:00+00:00,USDJPY,157.6190000000,157.6200000000
2026-05-12T18:45:00+00:00,USDJPY,157.5930000000,157.5950000000
2026-05-12T19:00:00+00:00,USDJPY,157.5690000000,157.5700000000
2026-05-12T19:15:00+00:00,USDJPY,157.5660000000,157.5670000000
2026-05-12T19:30:00+00:00,USDJPY,157.5610000000,157.5660000000
2026-05-12T19:45:00+00:00,USDJPY,157.6360000000,157.6360000000
2026-05-12T20:00:00+00:00,USDJPY,157.6320000000,157.6360000000
2026-05-12T20:15:00+00:00,USDJPY,157.6320000000,157.6390000000
2026-05-12T20:30:00+00:00,USDJPY,157.6510000000,157.6570000000
2026-05-12T20:45:00+00:00,USDJPY,157.6070000000,157.6390000000
2026-05-12T21:00:00+00:00,USDJPY,157.5880000000,157.6430000000
2026-05-12T21:15:00+00:00,USDJPY,157.5800000000,157.6460000000
2026-05-12T21:30:00+00:00,USDJPY,157.5940000000,157.6210000000
2026-05-12T21:45:00+00:00,USDJPY,157.5500000000,157.6120000000
2026-05-12T22:00:00+00:00,USDJPY,157.6130000000,157.6130000000
